中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,104 ms,68 Mbps,8810 kB/s
129.146.7.98,443,2a09:bac5:60ea:1846::26b:1e,US,Los Angeles,隧道,70 ms,74 Mbps,9489 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,70 ms,376 Mbps,48230 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,82 ms,260 Mbps,33280 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,616 Mbps,78848 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,79 ms,236 Mbps,30208 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,17 ms,195 Mbps,24985 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,72 ms,300 Mbps,38502 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,281 Mbps,36044 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,103 ms,318 Mbps,40755 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,36 ms,569 Mbps,72908 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,42 Mbps,5451 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,98 ms,511 Mbps,65433 kB/s
158.101.15.48,443,158.101.15.48,US,Los Angeles,中转,73 ms,104 Mbps,13312 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,31 ms,350 Mbps,44851 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,103 ms,238 Mbps,30515 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,65 ms,45 Mbps,5808 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,79 ms,242 Mbps,31027 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,230 Mbps,29491 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,88 ms,142 Mbps,18227 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,14 ms,82 Mbps,10547 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,113 ms,44 Mbps,5743 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,79 ms,308 Mbps,39424 kB/s
129.153.119.97,443,129.153.119.97,US,44 Mbps,5693 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,103 ms,295 Mbps,37785 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,115 ms,255 Mbps,32665 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,76 ms,462 Mbps,59187 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,97 ms,248 Mbps,31846 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,75 ms,476 Mbps,60928 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,9 ms,71 Mbps,9107 kB/s
134.65.59.100,443,134.65.59.100,GB,London,中转,84 ms,43 Mbps,5589 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,264 Mbps,33894 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,85 ms,103 Mbps,13209 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,85 ms,45 Mbps,5878 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,111 ms,47 Mbps,6057 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,47 ms,506 Mbps,64819 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,156 ms,26 Mbps,3429 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,170 ms,113 Mbps,14540 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,100 ms,45 Mbps,5766 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,113 ms,97 Mbps,12492 kB/s
129.159.130.38,443,129.159.130.38,IL,Tel Aviv,中转,157 ms,38 Mbps,4913 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,218 ms,76 Mbps,9751 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,98 ms,139 Mbps,17817 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,23 ms,468 Mbps,60006 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,81 ms,243 Mbps,31129 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,239 ms,29 Mbps,3761 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,224 ms,2 Mbps,332 kB/s
150.230.248.166,443,150.230.248.166,KR,Seoul,中转,208 ms,36 Mbps,4649 kB/s
152.70.249.67,443,2603:c022:8002:8700:556:6ae2:e4b0:4241,KR,Seoul,隧道,191 ms,80 Mbps,10240 kB/s
129.154.60.48,443,129.154.60.48,KR,Seoul,中转,211 ms,73 Mbps,9388 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:10e,KR,Seoul,隧道,206 ms,78 Mbps,9987 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,227 ms,108 Mbps,13926 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,88 ms,172 Mbps,22016 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,83 ms,9 Mbps,1167 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,225 ms,34 Mbps,4425 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,91 ms,344 Mbps,44134 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,227 ms,37 Mbps,4822 kB/s
204.110.220.3,443,204.110.220.206,US,,隧道,81 ms,244 Mbps,31334 kB/s
3.68.62.122,443,3.68.128.205,DE,,隧道,87 ms,281 Mbps,36044 kB/s
141.147.190.128,443,141.147.190.128,JP,Tokyo,中转,314 ms,37 Mbps,4829 kB/s
3.67.232.136,443,3.68.128.205,DE,,隧道,95 ms,276 Mbps,35430 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,228 ms,66 Mbps,8549 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,85 ms,58 Mbps,7471 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,260 ms,59 Mbps,7627 kB/s
64.110.101.31,443,2a09:bac1:3b40:b8::2ff:1b,JP,Osaka,隧道,207 ms,32 Mbps,4122 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,216 ms,29 Mbps,3837 kB/s
129.159.22.4,443,129.159.22.4,IN,Chennai,中转,296 ms,31 Mbps,4010 kB/s
141.145.199.188,443,141.145.199.188,FR,,中转,142 ms,185 Mbps,23756 kB/s
54.203.85.46,443,204.110.220.246,US,,隧道,87 ms,223 Mbps,28569 kB/s
3.66.115.225,443,3.68.128.205,DE,,隧道,154 ms,250 Mbps,32051 kB/s
138.2.94.123,443,138.2.94.123,SG,Singapore,中转,227 ms,61 Mbps,7824 kB/s
193.123.81.105,443,193.123.81.105,AE,Milan,中转,195 ms,45 Mbps,5796 kB/s
103.137.63.3,443,61.224.75.18,TW,,隧道,235 ms,83 Mbps,10649 kB/s
43.204.146.16,443,43.204.146.16,IN,,中转,208 ms,61 Mbps,7861 kB/s
