中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,542 Mbps,69427 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,19 ms,100 Mbps,12800 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,106 ms,50 Mbps,6484 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,77 ms,249 Mbps,31948 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,115 ms,318 Mbps,40755 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,309 Mbps,39628 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,77 ms,288 Mbps,36864 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,107 ms,211 Mbps,27033 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,70 ms,328 Mbps,42086 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,248 Mbps,31846 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,87 ms,43 Mbps,5612 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,41 ms,68 Mbps,8819 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,195 Mbps,24985 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,34 ms,482 Mbps,61747 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,248 Mbps,31744 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,39 ms,69 Mbps,8896 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,17 ms,409 Mbps,52428 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,80 ms,51 Mbps,6530 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,67 ms,93 Mbps,11980 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,33 ms,73 Mbps,9444 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,231 Mbps,29593 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,76 ms,324 Mbps,41574 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,222 Mbps,28467 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,101 ms,330 Mbps,42291 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,82 ms,271 Mbps,34713 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,56 ms,401 Mbps,51404 kB/s
138.3.254.39,443,138.3.254.39,,Frankfurt,中转,0 ms,212 Mbps,27136 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,27 ms,4 Mbps,599 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,75 ms,292 Mbps,37376 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,187 ms,102 Mbps,13107 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,89 ms,47 Mbps,6107 kB/s
130.61.83.37,443,130.61.83.37,DE,Frankfurt,中转,281 ms,207 Mbps,26521 kB/s
129.159.130.38,443,129.159.130.38,IL,Tel Aviv,中转,129 ms,43 Mbps,5561 kB/s
74.48.16.42,443,74.48.16.42,US,Los Angeles,中转,62 ms,209 Mbps,26828 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,105 Mbps,13516 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,223 ms,2 Mbps,256 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,80 ms,137 Mbps,17612 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,215 ms,32 Mbps,4148 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,101 ms,122 Mbps,15667 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,93 ms,38 Mbps,4888 kB/s
18.183.158.211,443,18.183.158.211,JP,Tokyo,中转,165 ms,114 Mbps,14643 kB/s
143.47.235.96,443,2606:f240:f00:a683:0:b543:e8d1:4708,US,Frankfurt,隧道,106 ms,208 Mbps,26624 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,184 ms,88 Mbps,11366 kB/s
129.153.126.67,443,2a09:bac5:60ea:78::c:38b,US,Los Angeles,隧道,129 ms,39 Mbps,5108 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,190 ms,83 Mbps,10649 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,215 ms,29 Mbps,3761 kB/s
152.70.119.237,443,2603:c024:c011:e733:a2cc:1bda:ed:f89e,US,San Jose,隧道,145 ms,48 Mbps,6170 kB/s
158.180.65.13,443,158.180.65.13,KR,Seoul,中转,186 ms,29 Mbps,3778 kB/s
154.31.113.72,443,2403:18c0:1000:6f:14f9:b1ff:fe87:8898,JP,Tokyo,隧道,168 ms,93 Mbps,11980 kB/s
152.67.212.141,443,152.67.212.141,KR,Seoul,中转,185 ms,82 Mbps,10547 kB/s
