中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,28 ms,904 Mbps,115712 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,21 ms,64 Mbps,8221 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,77 ms,504 Mbps,64614 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,13 ms,644 Mbps,82432 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,55 ms,419 Mbps,53657 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,92 ms,487 Mbps,62361 kB/s
129.146.7.98,443,2a09:bac5:60ea:78::c:344,US,98 Mbps,12595 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,25 ms,735 Mbps,94105 kB/s
150.230.47.3,443,150.230.47.3,US,San Jose,中转,57 ms,1 Mbps,132 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,85 ms,409 Mbps,52428 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,70 ms,483 Mbps,61849 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,58 ms,388 Mbps,49664 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,76 ms,279 Mbps,35737 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,48 ms,392 Mbps,50278 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,91 ms,130 Mbps,16691 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,71 ms,320 Mbps,40960 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,51 ms,56 Mbps,7210 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,453 Mbps,58060 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,99 ms,52 Mbps,6747 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,63 ms,54 Mbps,6994 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,76 ms,404 Mbps,51814 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,60 ms,49 Mbps,6274 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,84 ms,560 Mbps,71782 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,21 ms,6 Mbps,786 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,126 ms,194 Mbps,24883 kB/s
129.146.47.72,443,104.28.205.110,US,Los Angeles,隧道,61 ms,30 Mbps,3900 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,120 ms,213 Mbps,27340 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,107 Mbps,13721 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,106 ms,43 Mbps,5518 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,127 ms,174 Mbps,22323 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,124 ms,182 Mbps,23347 kB/s
